C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/05/2020,22:00:00,REGULAR,1662490816,1141634955                                       
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/06/2020,02:00:00,REGULAR,1662490838,1141634967                                       
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/06/2020,06:00:00,REGULAR,1662490841,1141634969                                       
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/06/2020,10:00:00,REGULAR,1662490920,1141635222                                       
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/06/2020,14:00:00,REGULAR,1662491045,1141635331                                       
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/06/2020,18:00:00,REGULAR,1662491520,1141635390                                       
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/06/2020,22:00:00,REGULAR,1662491886,1141635441                                       
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/07/2020,02:00:00,REGULAR,1662491909,1141635463                                       
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/07/2020,06:00:00,REGULAR,1662491911,1141635468                                       
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/07/2020,10:00:00,REGULAR,1662491986,1141635646                                       
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/07/2020,14:00:00,REGULAR,1662492106,1141635764                                       
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/07/2020,18:00:00,REGULAR,1662492599,1141635847                                       
A077,R028,03-03-02,FULTON ST,ACJZ2345,BMT,02/07/2020,22:00:00,REGULAR,1662492937,1141635903                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/01/2020,02:00:00,REGULAR,0000204142,0001212036                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/01/2020,06:00:00,REGULAR,0000204143,0001212045                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/01/2020,10:00:00,REGULAR,0000204144,0001212102                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/01/2020,14:00:00,REGULAR,0000204178,0001212170                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/01/2020,18:00:00,REGULAR,0000204206,0001212267                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/01/2020,22:00:00,REGULAR,0000204235,0001212309                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/02/2020,02:00:00,REGULAR,0000204239,0001212332                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/02/2020,06:00:00,REGULAR,0000204240,0001212346                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/02/2020,10:00:00,REGULAR,0000204240,0001212386                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/02/2020,14:00:00,REGULAR,0000204255,0001212467                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/02/2020,18:00:00,REGULAR,0000204287,0001212559                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/02/2020,22:00:00,REGULAR,0000204303,0001212592                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/03/2020,02:00:00,REGULAR,0000204305,0001212617                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/03/2020,06:00:00,REGULAR,0000204307,0001212637                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/03/2020,10:00:00,REGULAR,0000204321,0001213000                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/03/2020,14:00:00,REGULAR,0000204365,0001213153                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/03/2020,18:00:00,REGULAR,0000204428,0001213278                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/03/2020,22:00:00,REGULAR,0000204462,0001213329                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/04/2020,02:00:00,REGULAR,0000204463,0001213330                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/04/2020,06:00:00,REGULAR,0000204465,0001213345                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/04/2020,10:00:00,REGULAR,0000204475,0001213707                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/04/2020,14:00:00,REGULAR,0000204511,0001213851                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/04/2020,18:00:00,REGULAR,0000204586,0001213976                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/04/2020,22:00:00,REGULAR,0000204616,0001214023                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/05/2020,02:00:00,REGULAR,0000204620,0001214027                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/05/2020,06:00:00,REGULAR,0000204623,0001214039                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/05/2020,10:00:00,REGULAR,0000204640,0001214460                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/05/2020,14:00:00,REGULAR,0000204688,0001214562                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/05/2020,18:00:00,REGULAR,0000204755,0001214692                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/05/2020,22:00:00,REGULAR,0000204783,0001214746                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/06/2020,02:00:00,REGULAR,0000204787,0001214753                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/06/2020,06:00:00,REGULAR,0000204788,0001214763                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/06/2020,10:00:00,REGULAR,0000204796,0001215099                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/06/2020,14:00:00,REGULAR,0000204841,0001215229                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/06/2020,18:00:00,REGULAR,0000204896,0001215347                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/06/2020,22:00:00,REGULAR,0000204933,0001215393                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/07/2020,02:00:00,REGULAR,0000204936,0001215399                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/07/2020,06:00:00,REGULAR,0000204938,0001215412                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/07/2020,10:00:00,REGULAR,0000204953,0001215757                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/07/2020,14:00:00,REGULAR,0000204996,0001215936                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/07/2020,18:00:00,REGULAR,0000205063,0001216071                                       
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,02/07/2020,22:00:00,REGULAR,0000205102,0001216121                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/01/2020,02:00:00,REGULAR,0000411653,0000873497                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/01/2020,06:00:00,REGULAR,0000411656,0000873500                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/01/2020,10:00:00,REGULAR,0000411662,0000873527                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/01/2020,14:00:00,REGULAR,0000411693,0000873610                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/01/2020,18:00:00,REGULAR,0000411748,0000873706                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/01/2020,22:00:00,REGULAR,0000411772,0000873750                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/02/2020,02:00:00,REGULAR,0000411774,0000873762                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/02/2020,06:00:00,REGULAR,0000411777,0000873764                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/02/2020,10:00:00,REGULAR,0000411779,0000873775                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/02/2020,14:00:00,REGULAR,0000411792,0000873850                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/02/2020,18:00:00,REGULAR,0000411835,0000873899                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/02/2020,22:00:00,REGULAR,0000411845,0000873923                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/03/2020,02:00:00,REGULAR,0000411854,0000873930                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/03/2020,06:00:00,REGULAR,0000411855,0000873939                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/03/2020,10:00:00,REGULAR,0000411864,0000874179                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/03/2020,14:00:00,REGULAR,0000411899,0000874282                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/03/2020,18:00:00,REGULAR,0000411968,0000874375                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/03/2020,22:00:00,REGULAR,0000412020,0000874414                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/04/2020,02:00:00,REGULAR,0000412022,0000874415                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/04/2020,06:00:00,REGULAR,0000412022,0000874421                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/04/2020,10:00:00,REGULAR,0000412038,0000874704                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/04/2020,14:00:00,REGULAR,0000412077,0000874794                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/04/2020,18:00:00,REGULAR,0000412135,0000874878                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/04/2020,22:00:00,REGULAR,0000412184,0000874913                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/05/2020,02:00:00,REGULAR,0000412188,0000874916                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/05/2020,06:00:00,REGULAR,0000412189,0000874919                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/05/2020,10:00:00,REGULAR,0000412203,0000875159                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/05/2020,14:00:00,REGULAR,0000412248,0000875244                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/05/2020,18:00:00,REGULAR,0000412323,0000875330                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/05/2020,22:00:00,REGULAR,0000412372,0000875380                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/06/2020,02:00:00,REGULAR,0000412377,0000875384                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/06/2020,06:00:00,REGULAR,0000412377,0000875387                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/06/2020,10:00:00,REGULAR,0000412391,0000875643                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/06/2020,14:00:00,REGULAR,0000412437,0000875755                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/06/2020,18:00:00,REGULAR,0000412514,0000875845                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/06/2020,22:00:00,REGULAR,0000412553,0000875897                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/07/2020,02:00:00,REGULAR,0000412562,0000875904                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/07/2020,06:00:00,REGULAR,0000412563,0000875909                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/07/2020,10:00:00,REGULAR,0000412582,0000876085                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/07/2020,14:00:00,REGULAR,0000412628,0000876202                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/07/2020,18:00:00,REGULAR,0000412706,0000876305                                       
A081,R028,04-00-01,FULTON ST,ACJZ2345,BMT,02/07/2020,22:00:00,REGULAR,0000412758,0000876359                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/01/2020,02:00:00,REGULAR,0000733814,0001551835                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/01/2020,06:00:00,REGULAR,0000733814,0001551840                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/01/2020,10:00:00,REGULAR,0000733823,0001551888                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/01/2020,14:00:00,REGULAR,0000733864,0001552001                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/01/2020,18:00:00,REGULAR,0000733933,0001552151                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/01/2020,22:00:00,REGULAR,0000733969,0001552240                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/02/2020,02:00:00,REGULAR,0000733982,0001552262                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/02/2020,06:00:00,REGULAR,0000733983,0001552265                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/02/2020,10:00:00,REGULAR,0000733987,0001552290                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/02/2020,14:00:00,REGULAR,0000734021,0001552406                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/02/2020,18:00:00,REGULAR,0000734095,0001552502                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/02/2020,22:00:00,REGULAR,0000734115,0001552551                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/03/2020,02:00:00,REGULAR,0000734131,0001552568                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/03/2020,06:00:00,REGULAR,0000734132,0001552583                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/03/2020,10:00:00,REGULAR,0000734157,0001552954                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/03/2020,14:00:00,REGULAR,0000734219,0001553123                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/03/2020,18:00:00,REGULAR,0000734330,0001553305                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/03/2020,22:00:00,REGULAR,0000734396,0001553376                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/04/2020,02:00:00,REGULAR,0000734404,0001553382                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/04/2020,06:00:00,REGULAR,0000734404,0001553392                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/04/2020,10:00:00,REGULAR,0000734441,0001553771                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/04/2020,14:00:00,REGULAR,0000734493,0001553994                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/04/2020,18:00:00,REGULAR,0000734596,0001554163                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/04/2020,22:00:00,REGULAR,0000734667,0001554258                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/05/2020,02:00:00,REGULAR,0000734680,0001554268                                       
A081,R028,04-00-02,FULTON ST,ACJZ2345,BMT,02/05/2020,06:00:00,REGULAR,0000734680,0001554279                                       
